misc/approxkl,misc/clipfrac,misc/explained_variance,misc/fps,misc/nupdates,misc/policy_entropy,misc/policy_loss,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,misc/value_loss,stats/eplenmean,stats/eprewmax,stats/eprewmean,stats/eprewmin
0.0028563316,0.026500002,-0.009619832038879395,84,1,8.506323,-0.023812154,125,5.950490337010706,500,82.07826,125.0,-0.8438961662223132,-0.8545881744460959,-0.8615721782234106
0.0072156047,0.10299999,-0.033719778060913086,110,20,8.34791,-0.0037793375,2500,97.85880513201118,10000,54.028027,125.0,-0.8438961662223132,-0.8646171062076554,-0.8881815731479779
0.008989305,0.13399999,0.001958012580871582,76,40,8.300842,-0.0054483367,5000,192.89618222601712,20000,37.92803,125.0,-0.8464335611528047,-0.8725393410026211,-0.893670920905555
0.00851773,0.114999995,-0.0005996227264404297,105,60,8.2315445,-0.00088304817,7500,299.4520215130178,30000,24.962395,125.0,-0.8610350727715316,-0.8810829066256763,-0.9028227338313969
0.0043869913,0.047,-0.011144280433654785,116,80,8.060501,0.00017925992,10000,386.54323978401953,40000,9.249691,125.0,-0.820066249346185,-0.8592186772180026,-0.8905508903056281
0.006623164,0.0955,0.0032731294631958008,111,100,7.856471,-0.0034721745,12500,473.7942021719937,50000,3.547357,125.0,-0.8073260029125067,-0.8380354210111814,-0.8673907618734598
0.010683131,0.149,-9.953975677490234e-05,123,120,7.5113044,-0.0015398045,15000,559.5619748010067,60000,0.3507856,125.0,-0.7847211509635984,-0.8244006451750643,-0.8646886141469524
0.01688203,0.20549999,-0.0032854080200195312,130,140,7.092605,-0.005495469,17500,640.2580432179966,70000,0.087186866,125.0,-0.7684003720074943,-0.8016872775232586,-0.83210543282331
0.007848766,0.10850001,0.0013997554779052734,144,160,6.5990653,-0.0038680276,20000,717.2554988769989,80000,0.032955516,125.0,-0.7574653923510141,-0.7835056928719732,-0.814716087707329
0.009767367,0.1345,-0.005983591079711914,120,180,6.1481075,-0.005818048,22500,796.4207153780153,90000,0.064189784,125.0,-0.7246907998226185,-0.7591756016533863,-0.7883050561552017
0.008960957,0.1285,0.0031996965408325195,129,200,5.6103077,-0.0017607006,25000,874.2538167049934,100000,0.06740616,125.0,-0.7019174059859232,-0.731405019803159,-0.7608358368050371
0.013439485,0.18800001,-0.004493355751037598,144,220,5.293741,-0.0049338182,27500,946.2934589289944,110000,0.037033353,125.0,-0.6540886363813871,-0.6992679847308809,-0.725069807425602
0.012562061,0.17850001,-0.016840696334838867,130,240,4.876328,-0.0016007596,30000,1022.5495614169922,120000,0.048683606,125.0,-0.6559448138323506,-0.6785328668774436,-0.7169590941571411
0.013414703,0.208,0.005682885646820068,123,260,4.485285,-0.002695485,32500,1095.431278620992,130000,0.04676558,125.0,-0.6350390470612776,-0.6605293213426079,-0.6824542444080681
0.02018949,0.28100002,6.115436553955078e-05,127,280,4.23997,0.0005141428,35000,1169.5393855489965,140000,0.22373103,125.0,-0.5913055555019524,-0.6355395125897116,-0.6625472814675014
0.010840354,0.1405,0.013421058654785156,150,300,3.7903802,0.0032699977,37500,1239.7893142309913,150000,0.04099495,125.0,-0.5912013916784101,-0.6198550265249871,-0.6479220475870807
0.014512033,0.199,-0.00020360946655273438,140,320,3.4429727,0.0049448893,40000,1317.019994561997,160000,0.09347613,125.0,-0.562419824381388,-0.5997445878346017,-0.6300911320710905
0.0117221875,0.16749997,-0.0008368492126464844,105,340,3.116948,-0.003599898,42500,1390.3607469160052,170000,0.070372276,125.0,-0.5220043915934061,-0.5812788017411405,-0.6115516298539481
0.01225676,0.19049999,-0.011451363563537598,155,360,2.7886565,0.000318571,45000,1461.721584339015,180000,0.035787437,125.0,-0.5161785622036039,-0.5724116048944289,-0.6022423702925268
0.014520761,0.23300003,-0.010198831558227539,151,380,2.3783653,-0.006820375,47500,1531.656504284998,190000,0.04489836,125.0,-0.5275826896982857,-0.5497433517063326,-0.585062251779699
0.018361663,0.26000002,0.0023308992385864258,145,400,2.0588899,0.01016723,50000,1602.731271978002,200000,0.07203631,125.0,-0.5050903611744716,-0.5329447301720871,-0.5634626210359996
0.01865746,0.26450002,-0.0015201568603515625,125,420,1.8055453,-0.0005710827,52500,1672.8062631250068,210000,0.09830112,125.0,-0.47325543844805174,-0.5089160692106305,-0.5435174676278731
0.015472184,0.236,-0.0012184381484985352,159,440,1.5348477,0.0051323976,55000,1742.3338707319926,220000,0.086255044,125.0,-0.4697746383028115,-0.5041649175589822,-0.5368682543661635
0.015020242,0.21649998,0.0011238455772399902,143,460,1.2582735,0.0073029073,57500,1811.47728659102,230000,0.07640689,125.0,-0.44825360413515025,-0.4870246874599663,-0.5184723068615222
0.029329453,0.3425,0.001129150390625,153,480,1.0467886,0.009670339,60000,1881.4650833930064,240000,0.070956215,125.0,-0.44064293931391824,-0.48194245086181997,-0.5037205705455774
0.029338585,0.364,4.202127456665039e-05,157,500,0.8049743,-0.004105522,62500,1949.6165616959915,250000,0.29756907,125.0,-0.4293379206920221,-0.47566573548425967,-0.5074042926175227
0.020671887,0.2675,-0.003927707672119141,142,520,0.6484139,0.009802426,65000,2019.2938944009948,260000,0.061059076,125.0,-0.42645103896808095,-0.4751486708623597,-0.5195177617477036
0.0207977,0.2775,0.001665949821472168,141,540,0.4232729,0.0143530965,67500,2086.4017950050184,270000,0.060644615,125.0,-0.4076178539587151,-0.46021555855255347,-0.49531148468402353
0.036044624,0.37100002,-0.0001519918441772461,146,560,0.1259335,0.019050673,70000,2153.9329607260006,280000,0.0960157,125.0,-0.4105741981447898,-0.45496468775219234,-0.4833778869943113
0.01950196,0.27749997,0.0007241368293762207,132,580,-0.067690566,0.010266672,72500,2224.325788073009,290000,0.14817876,125.0,-0.38312909625351055,-0.44841167028152507,-0.48776761352886466
0.024936523,0.2935,0.0017862319946289062,133,600,-0.17731458,0.013059654,75000,2295.5478579089977,300000,0.046341576,125.0,-0.40942173515282015,-0.4567721381392381,-0.49696390483380454
0.04791886,0.422,0.009462833404541016,149,620,-0.4230632,0.033228166,77500,2364.3758993440133,310000,0.17511238,125.0,-0.39655517896559095,-0.4333909965873552,-0.46357662722475035
0.07947246,0.57150006,0.0002930164337158203,155,640,-0.6249729,0.029076232,80000,2435.677135519014,320000,0.054344665,125.0,-0.3989327209623314,-0.4392113585301985,-0.45859009366176423
0.038991075,0.4325,-0.0008577108383178711,142,660,-0.78669477,0.020026969,82500,2511.0522149089957,330000,0.07309159,125.0,-0.40658248559183624,-0.43312888015770845,-0.46627201126326445
0.026967097,0.3305,0.001166224479675293,149,680,-0.8949213,0.018531993,85000,2585.5380321780103,340000,0.07063234,125.0,-0.37738521985706136,-0.43424174668614784,-0.4599091312126674
0.030067723,0.3645,-0.0018593072891235352,171,700,-1.1683339,0.009432986,87500,2656.1427561000164,350000,0.18906033,125.0,-0.3615331393344588,-0.4123191913866132,-0.45672702021074124
0.029211905,0.3555,0.002105414867401123,132,720,-1.3968736,0.014521737,90000,2725.3973101199954,360000,0.13064781,125.0,-0.3236324983696076,-0.3951793815273138,-0.448166336297995
0.019463595,0.26000002,-0.0032640695571899414,148,740,-1.5347096,0.01409999,92500,2793.3645865430008,370000,0.17765693,125.0,-0.23960377761631768,-0.3664783036173161,-0.40816562227238395
0.020057885,0.259,-0.003542304039001465,160,760,-1.6692348,0.0063338024,95000,2861.364276686014,380000,0.10982406,125.0,-0.28518276796976866,-0.36517945219433434,-0.41355901985360566
0.027882563,0.3165,0.0036423802375793457,157,780,-1.8470184,0.014958307,97500,2929.871447879006,390000,0.449379,125.0,-0.25087919068346254,-0.34426728631605524,-0.410499528890716
0.040700935,0.4035,-0.0006083250045776367,142,800,-2.0743532,0.022544922,100000,3001.194185194996,400000,2.0607846,125.0,-0.2149327719241835,-0.3404316951276251,-0.40661415584586497
0.13576931,0.60300004,-0.0018106698989868164,132,820,-2.2584336,0.03891898,102500,3072.3763442290074,410000,0.41646492,125.0,-0.22297089307235274,-0.3295550243440651,-0.4027867721842572
0.07811381,0.53,-0.00044083595275878906,150,840,-2.3258488,0.034160215,105000,3147.9849149090005,420000,0.20573358,125.0,-0.3206934568358059,-0.38714516553447786,-0.4320670664219074
0.05318512,0.45499998,0.0005045533180236816,132,860,-2.4998257,0.028583579,107500,3219.671863532014,430000,0.14239505,125.0,-0.2844587360442993,-0.35407516711925435,-0.4094133899888158
0.05330918,0.4625,0.0006168484687805176,151,880,-2.5259788,0.034308758,110000,3293.6521856890176,440000,0.7112322,125.0,-0.3092010908387983,-0.37572823442210235,-0.43772916253469935
0.03905929,0.39150003,-0.00010001659393310547,140,900,-2.5756269,0.02509103,112500,3366.283122927998,450000,0.8007841,125.0,-0.21789179967657252,-0.34436779690769415,-0.4147761697036246
0.04276041,0.41399997,0.00019812583923339844,144,920,-2.6044328,0.028890725,115000,3434.082767529995,460000,0.5242461,125.0,-0.14846944003153262,-0.31077914810050566,-0.41549391343457537
0.061957054,0.48799995,0.0001697540283203125,146,940,-2.8014946,0.049802314,117500,3505.858763827011,470000,1.6580248,125.0,-0.19310430073009108,-0.2952923872413008,-0.39758649408056274
0.077826194,0.5295,-0.00012731552124023438,126,960,-2.8150148,0.040841997,120000,3580.008005651005,480000,0.5925681,125.0,-0.18472938700374467,-0.3126141695456067,-0.4130182537856538
0.11470751,0.586,-3.600120544433594e-05,141,980,-2.9366837,0.050811585,122500,3657.758694871998,490000,0.38996062,125.0,-0.2756438467513596,-0.3560342418200877,-0.4100867383175339
0.045849033,0.42600006,-0.0002759695053100586,106,1000,-3.053222,0.032651074,125000,3738.4247119050124,500000,0.31342393,125.0,-0.2565431132042133,-0.34010544801291875,-0.3975087454984164
